"b","bF","nb","x1","y0","tauib","y1","Y_Z_0","Y_Z_1","Z","Y","pib","nTb","nCb","nbwt","hbwt"
10,"10",800,440,9299.21829374475,-59473.530749701,0,9299.21829374475,0,1,0,0.1,80,720,10,0.9
10,"10",800,475,10035.795974958,-60097.350860336,0,10035.795974958,0,0,10035.795974958,0.1,80,720,1.11111111111111,0.1
10,"10",800,468,9883.22511673978,-56214.3014259672,0,9883.22511673978,0,0,9883.22511673978,0.1,80,720,1.11111111111111,0.1
10,"10",800,470,9926.55683297281,-60748.3099336868,0,9926.55683297281,0,0,9926.55683297281,0.1,80,720,1.11111111111111,0.1
10,"10",800,438,9251.42366899557,-55934.8011804044,0,9251.42366899557,0,0,9251.42366899557,0.1,80,720,1.11111111111111,0.1
10,"10",800,435,9188.47198519672,-60667.0569536928,0,9188.47198519672,0,0,9188.47198519672,0.1,80,720,1.11111111111111,0.1
10,"10",800,461,9735.41597345602,-59922.904431999,0,9735.41597345602,0,0,9735.41597345602,0.1,80,720,1.11111111111111,0.1
10,"10",800,471,9956.45484378157,-58681.6725616756,0,9956.45484378157,0,0,9956.45484378157,0.1,80,720,1.11111111111111,0.1
10,"10",800,467,9862.30611778142,-59587.7257448115,0,9862.30611778142,0,0,9862.30611778142,0.1,80,720,1.11111111111111,0.1
10,"10",800,474,10009.9925633046,-62314.4709410062,0,10009.9925633046,0,1,0,0.1,80,720,10,0.9
10,"10",800,454,9587.62294185337,-59240.8991024523,0,9587.62294185337,0,0,9587.62294185337,0.1,80,720,1.11111111111111,0.1
10,"10",800,459,9693.40500076924,-66216.6957229627,0,9693.40500076924,0,0,9693.40500076924,0.1,80,720,1.11111111111111,0.1
10,"10",800,420,8872.07414531318,-59925.7902857605,0,8872.07414531318,0,0,8872.07414531318,0.1,80,720,1.11111111111111,0.1
10,"10",800,458,9672.1667702407,-61066.8403545493,0,9672.1667702407,0,0,9672.1667702407,0.1,80,720,1.11111111111111,0.1
10,"10",800,440,9292.18840480924,-58370.9810938299,0,9292.18840480924,0,1,0,0.1,80,720,10,0.9
10,"10",800,442,9337.38210120032,-57659.2244522576,0,9337.38210120032,0,0,9337.38210120032,0.1,80,720,1.11111111111111,0.1
10,"10",800,480,10136.7103102553,-60005.3172801162,0,10136.7103102553,0,0,10136.7103102553,0.1,80,720,1.11111111111111,0.1
10,"10",800,460,9715.23867356481,-63946.3724266518,0,9715.23867356481,0,0,9715.23867356481,0.1,80,720,1.11111111111111,0.1
10,"10",800,454,9587.70520497412,-62005.5503974106,0,9587.70520497412,0,0,9587.70520497412,0.1,80,720,1.11111111111111,0.1
10,"10",800,439,9271.38080231369,-55804.9168553946,0,9271.38080231369,0,0,9271.38080231369,0.1,80,720,1.11111111111111,0.1
10,"10",800,420,8869.58934144451,-58912.8095350359,0,8869.58934144451,0,0,8869.58934144451,0.1,80,720,1.11111111111111,0.1
10,"10",800,442,9334.18016424345,-60115.9001737266,0,9334.18016424345,0,0,9334.18016424345,0.1,80,720,1.11111111111111,0.1
10,"10",800,429,9059.81063758566,-59168.6983443215,0,9059.81063758566,0,0,9059.81063758566,0.1,80,720,1.11111111111111,0.1
10,"10",800,435,9188.20761657898,-62199.8391096545,0,9188.20761657898,0,0,9188.20761657898,0.1,80,720,1.11111111111111,0.1
10,"10",800,498,10522.3465566224,-57922.8428044144,0,10522.3465566224,0,0,10522.3465566224,0.1,80,720,1.11111111111111,0.1
10,"10",800,459,9693.80695193305,-60599.7264662402,0,9693.80695193305,0,0,9693.80695193305,0.1,80,720,1.11111111111111,0.1
10,"10",800,438,9250.60969876692,-58904.6600538836,0,9250.60969876692,0,0,9250.60969876692,0.1,80,720,1.11111111111111,0.1
10,"10",800,440,9292.92862576289,-61167.42724632,0,9292.92862576289,0,0,9292.92862576289,0.1,80,720,1.11111111111111,0.1
10,"10",800,485,10244.7089136081,-58111.8329519081,0,10244.7089136081,0,0,10244.7089136081,0.1,80,720,1.11111111111111,0.1
10,"10",800,479,10115.5820928542,-59086.3118978668,0,10115.5820928542,0,0,10115.5820928542,0.1,80,720,1.11111111111111,0.1
10,"10",800,468,9883.61005954011,-61610.8813735917,0,9883.61005954011,0,0,9883.61005954011,0.1,80,720,1.11111111111111,0.1
10,"10",800,443,9356.24761152321,-60290.2506483065,0,9356.24761152321,0,0,9356.24761152321,0.1,80,720,1.11111111111111,0.1
10,"10",800,416,0,-59466.805618914,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,471,9946.64575823099,-56338.5579044362,0,9946.64575823099,0,0,9946.64575823099,0.1,80,720,1.11111111111111,0.1
10,"10",800,407,0,-63140.4074362156,0,0,0,1,0,0.1,80,720,10,0.9
10,"10",800,426,8999.33323895644,-58905.4435457403,0,8999.33323895644,0,0,8999.33323895644,0.1,80,720,1.11111111111111,0.1
10,"10",800,460,9714.33124072206,-59547.9197866571,0,9714.33124072206,0,0,9714.33124072206,0.1,80,720,1.11111111111111,0.1
10,"10",800,423,8933.13269407989,-57811.0974538787,0,8933.13269407989,0,0,8933.13269407989,0.1,80,720,1.11111111111111,0.1
10,"10",800,451,9524.27070935972,-61705.932108386,0,9524.27070935972,0,0,9524.27070935972,0.1,80,720,1.11111111111111,0.1
10,"10",800,439,9270.8998862907,-57686.341959614,0,9270.8998862907,0,1,0,0.1,80,720,10,0.9
10,"10",800,442,9334.2951493917,-58307.845416178,0,9334.2951493917,0,0,9334.2951493917,0.1,80,720,1.11111111111111,0.1
10,"10",800,463,9777.75315769442,-62709.2115208751,0,9777.75315769442,0,1,0,0.1,80,720,10,0.9
10,"10",800,477,10073.5380322807,-58331.9681787994,0,10073.5380322807,0,0,10073.5380322807,0.1,80,720,1.11111111111111,0.1
10,"10",800,443,9355.28042961363,-58020.686928176,0,9355.28042961363,0,0,9355.28042961363,0.1,80,720,1.11111111111111,0.1
10,"10",800,447,9440.10999657597,-62085.8699051686,0,9440.10999657597,0,1,0,0.1,80,720,10,0.9
10,"10",800,422,8912.11202472999,-58398.7369914276,0,8912.11202472999,0,0,8912.11202472999,0.1,80,720,1.11111111111111,0.1
10,"10",800,445,9399.48898432043,-61251.4771565962,0,9399.48898432043,0,0,9399.48898432043,0.1,80,720,1.11111111111111,0.1
10,"10",800,454,9589.35400154157,-55651.5849165376,0,9589.35400154157,0,0,9589.35400154157,0.1,80,720,1.11111111111111,0.1
10,"10",800,481,10159.8716126969,-61069.5102166742,0,10159.8716126969,0,0,10159.8716126969,0.1,80,720,1.11111111111111,0.1
10,"10",800,454,9588.6605129041,-58822.1990638601,0,9588.6605129041,0,0,9588.6605129041,0.1,80,720,1.11111111111111,0.1
10,"10",800,456,9636.26876668175,-60956.0951238741,0,9636.26876668175,0,0,9636.26876668175,0.1,80,720,1.11111111111111,0.1
10,"10",800,450,9503.84416001482,-62773.9220298231,0,9503.84416001482,0,0,9503.84416001482,0.1,80,720,1.11111111111111,0.1
10,"10",800,465,9820.86295557059,-61499.1270846361,0,9820.86295557059,0,0,9820.86295557059,0.1,80,720,1.11111111111111,0.1
10,"10",800,417,8810.02098639038,-59935.3305757964,0,8810.02098639038,0,0,8810.02098639038,0.1,80,720,1.11111111111111,0.1
10,"10",800,471,9946.71057059305,-56792.3058944548,0,9946.71057059305,0,0,9946.71057059305,0.1,80,720,1.11111111111111,0.1
10,"10",800,497,10496.4998553427,-61236.5850464287,0,10496.4998553427,0,0,10496.4998553427,0.1,80,720,1.11111111111111,0.1
10,"10",800,485,10254.7441434093,-57545.3526947921,0,10254.7441434093,0,0,10254.7441434093,0.1,80,720,1.11111111111111,0.1
10,"10",800,432,9126.96275072788,-61118.6433390763,0,9126.96275072788,0,0,9126.96275072788,0.1,80,720,1.11111111111111,0.1
10,"10",800,490,10348.2567551483,-59654.7593816003,0,10348.2567551483,0,0,10348.2567551483,0.1,80,720,1.11111111111111,0.1
10,"10",800,441,9313.57698829644,-60715.4698347897,0,9313.57698829644,0,0,9313.57698829644,0.1,80,720,1.11111111111111,0.1
10,"10",800,447,9440.77627233941,-61359.0709014999,0,9440.77627233941,0,0,9440.77627233941,0.1,80,720,1.11111111111111,0.1
10,"10",800,440,9292.1349711613,-64192.3648614419,0,9292.1349711613,0,0,9292.1349711613,0.1,80,720,1.11111111111111,0.1
10,"10",800,466,9841.53190669959,-63201.1358200329,0,9841.53190669959,0,0,9841.53190669959,0.1,80,720,1.11111111111111,0.1
10,"10",800,433,9144.93935702592,-58540.8843206007,0,9144.93935702592,0,0,9144.93935702592,0.1,80,720,1.11111111111111,0.1
10,"10",800,428,9038.52669181755,-60765.7755965555,0,9038.52669181755,0,0,9038.52669181755,0.1,80,720,1.11111111111111,0.1
10,"10",800,431,9101.87869924019,-61308.7558870127,0,9101.87869924019,0,0,9101.87869924019,0.1,80,720,1.11111111111111,0.1
10,"10",800,435,9186.61273313368,-64266.6513600206,0,9186.61273313368,0,0,9186.61273313368,0.1,80,720,1.11111111111111,0.1
10,"10",800,441,9313.42724788206,-60035.7712094354,0,9313.42724788206,0,0,9313.42724788206,0.1,80,720,1.11111111111111,0.1
10,"10",800,429,9059.64775995867,-59533.6400576946,0,9059.64775995867,0,0,9059.64775995867,0.1,80,720,1.11111111111111,0.1
10,"10",800,458,9672.13794570263,-61674.0219012357,0,9672.13794570263,0,0,9672.13794570263,0.1,80,720,1.11111111111111,0.1
10,"10",800,501,10580.4843402056,-57434.1014341154,0,10580.4843402056,0,0,10580.4843402056,0.1,80,720,1.11111111111111,0.1
10,"10",800,447,9441.49375635706,-61174.328441478,0,9441.49375635706,0,0,9441.49375635706,0.1,80,720,1.11111111111111,0.1
10,"10",800,431,9102.40377374439,-60350.878880666,0,9102.40377374439,0,1,0,0.1,80,720,10,0.9
10,"10",800,466,9843.3599378803,-60542.8528423469,0,9843.3599378803,0,0,9843.3599378803,0.1,80,720,1.11111111111111,0.1
10,"10",800,473,9991.36110156382,-64061.3426910928,0,9991.36110156382,0,0,9991.36110156382,0.1,80,720,1.11111111111111,0.1
10,"10",800,451,9525.07727703999,-59072.3401426069,0,9525.07727703999,0,0,9525.07727703999,0.1,80,720,1.11111111111111,0.1
10,"10",800,453,9573.05301570487,-57310.0505020875,0,9573.05301570487,0,0,9573.05301570487,0.1,80,720,1.11111111111111,0.1
10,"10",800,449,9483.31878954735,-61244.9075405891,0,9483.31878954735,0,0,9483.31878954735,0.1,80,720,1.11111111111111,0.1
10,"10",800,482,10178.869895217,-59907.1619908363,0,10178.869895217,0,0,10178.869895217,0.1,80,720,1.11111111111111,0.1
10,"10",800,458,9672.37692755823,-61048.7746592741,0,9672.37692755823,0,0,9672.37692755823,0.1,80,720,1.11111111111111,0.1
10,"10",800,470,9925.93427383616,-56866.943412736,0,9925.93427383616,0,0,9925.93427383616,0.1,80,720,1.11111111111111,0.1
10,"10",800,480,10141.5637012664,-58047.4045900466,0,10141.5637012664,0,0,10141.5637012664,0.1,80,720,1.11111111111111,0.1
10,"10",800,440,9291.93297249142,-56886.6870596087,0,9291.93297249142,0,0,9291.93297249142,0.1,80,720,1.11111111111111,0.1
10,"10",800,449,9482.80822122426,-59863.4919598099,0,9482.80822122426,0,0,9482.80822122426,0.1,80,720,1.11111111111111,0.1
10,"10",800,465,9821.15191706501,-59326.0584162202,0,9821.15191706501,0,0,9821.15191706501,0.1,80,720,1.11111111111111,0.1
10,"10",800,442,9340.18236624362,-58360.7367805385,0,9340.18236624362,0,0,9340.18236624362,0.1,80,720,1.11111111111111,0.1
10,"10",800,435,9189.06566602337,-58396.9503694732,0,9189.06566602337,0,0,9189.06566602337,0.1,80,720,1.11111111111111,0.1
10,"10",800,465,9820.31964035286,-63227.6397840718,0,9820.31964035286,0,1,0,0.1,80,720,10,0.9
10,"10",800,448,9461.99928768791,-63048.494704523,0,9461.99928768791,0,0,9461.99928768791,0.1,80,720,1.11111111111111,0.1
10,"10",800,426,8996.90514539317,-62369.5807603072,0,8996.90514539317,0,0,8996.90514539317,0.1,80,720,1.11111111111111,0.1
10,"10",800,453,9570.99606984148,-63292.6367692554,0,9570.99606984148,0,0,9570.99606984148,0.1,80,720,1.11111111111111,0.1
10,"10",800,420,8869.59867170399,-63953.3030005391,0,8869.59867170399,0,0,8869.59867170399,0.1,80,720,1.11111111111111,0.1
10,"10",800,461,9738.74078585303,-57827.5659744961,0,9738.74078585303,0,1,0,0.1,80,720,10,0.9
10,"10",800,470,9925.46410475016,-60884.8806981717,0,9925.46410475016,0,0,9925.46410475016,0.1,80,720,1.11111111111111,0.1
10,"10",800,446,9418.90621396411,-62725.4010522727,0,9418.90621396411,0,0,9418.90621396411,0.1,80,720,1.11111111111111,0.1
10,"10",800,438,9249.72701188872,-60815.72393553,0,9249.72701188872,0,0,9249.72701188872,0.1,80,720,1.11111111111111,0.1
10,"10",800,428,9038.8511742683,-60472.7237959342,0,9038.8511742683,0,0,9038.8511742683,0.1,80,720,1.11111111111111,0.1
10,"10",800,449,9482.08665084233,-60641.5812232976,0,9482.08665084233,0,0,9482.08665084233,0.1,80,720,1.11111111111111,0.1
10,"10",800,442,9334.59748630221,-61769.6107156294,0,9334.59748630221,0,0,9334.59748630221,0.1,80,720,1.11111111111111,0.1
10,"10",800,475,10032.8368878953,-59342.6763730049,0,10032.8368878953,0,0,10032.8368878953,0.1,80,720,1.11111111111111,0.1
10,"10",800,461,9735.65493234577,-61389.7504848486,0,9735.65493234577,0,0,9735.65493234577,0.1,80,720,1.11111111111111,0.1
10,"10",800,433,9144.57897876297,-60969.0637753107,0,9144.57897876297,0,0,9144.57897876297,0.1,80,720,1.11111111111111,0.1
10,"10",800,482,10179.0538910994,-60503.4481469607,0,10179.0538910994,0,0,10179.0538910994,0.1,80,720,1.11111111111111,0.1
10,"10",800,450,9503.20160496425,-59117.7317823489,0,9503.20160496425,0,0,9503.20160496425,0.1,80,720,1.11111111111111,0.1
10,"10",800,457,9653.38356185096,-59956.8866279324,0,9653.38356185096,0,0,9653.38356185096,0.1,80,720,1.11111111111111,0.1
10,"10",800,471,9947.6064653373,-58656.0960091367,0,9947.6064653373,0,0,9947.6064653373,0.1,80,720,1.11111111111111,0.1
10,"10",800,465,9823.18435079605,-58838.2678782819,0,9823.18435079605,0,1,0,0.1,80,720,10,0.9
10,"10",800,475,10032.1047880907,-60031.6913456725,0,10032.1047880907,0,0,10032.1047880907,0.1,80,720,1.11111111111111,0.1
10,"10",800,459,9695.1920397525,-59592.5178707035,0,9695.1920397525,0,0,9695.1920397525,0.1,80,720,1.11111111111111,0.1
10,"10",800,491,10373.2282839989,-61667.4871640192,0,10373.2282839989,0,0,10373.2282839989,0.1,80,720,1.11111111111111,0.1
10,"10",800,408,0,-57497.8461853213,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,483,10200.4707356003,-58909.4757328602,0,10200.4707356003,0,0,10200.4707356003,0.1,80,720,1.11111111111111,0.1
10,"10",800,440,9291.98642752564,-62177.9734343347,0,9291.98642752564,0,0,9291.98642752564,0.1,80,720,1.11111111111111,0.1
10,"10",800,424,8955.26795856365,-60056.9294064376,0,8955.26795856365,0,0,8955.26795856365,0.1,80,720,1.11111111111111,0.1
10,"10",800,445,9397.94223091187,-54153.8975336914,0,9397.94223091187,0,1,0,0.1,80,720,10,0.9
10,"10",800,428,9038.68866072163,-62346.7522499393,0,9038.68866072163,0,0,9038.68866072163,0.1,80,720,1.11111111111111,0.1
10,"10",800,447,9441.68207251479,-60062.5193739248,0,9441.68207251479,0,0,9441.68207251479,0.1,80,720,1.11111111111111,0.1
10,"10",800,454,9587.65405039526,-60875.2477167265,0,9587.65405039526,0,1,0,0.1,80,720,10,0.9
10,"10",800,460,9714.28929074516,-60990.8516436734,0,9714.28929074516,0,0,9714.28929074516,0.1,80,720,1.11111111111111,0.1
10,"10",800,465,9819.86895109159,-58132.8660614906,0,9819.86895109159,0,0,9819.86895109159,0.1,80,720,1.11111111111111,0.1
10,"10",800,430,9081.13424420161,-59468.0471431703,0,9081.13424420161,0,0,9081.13424420161,0.1,80,720,1.11111111111111,0.1
10,"10",800,450,9509.14739526055,-60725.6334651527,0,9509.14739526055,0,0,9509.14739526055,0.1,80,720,1.11111111111111,0.1
10,"10",800,451,9525.07789585671,-63494.4408929492,0,9525.07789585671,0,0,9525.07789585671,0.1,80,720,1.11111111111111,0.1
10,"10",800,493,10411.2400269742,-58221.7512185126,0,10411.2400269742,0,0,10411.2400269742,0.1,80,720,1.11111111111111,0.1
10,"10",800,479,10116.6538568502,-56932.2064984174,0,10116.6538568502,0,0,10116.6538568502,0.1,80,720,1.11111111111111,0.1
10,"10",800,443,9355.28721077077,-58018.1955072271,0,9355.28721077077,0,0,9355.28721077077,0.1,80,720,1.11111111111111,0.1
10,"10",800,437,9230.11291950172,-53504.0648586187,0,9230.11291950172,0,0,9230.11291950172,0.1,80,720,1.11111111111111,0.1
10,"10",800,450,9503.76793490859,-57389.9331878282,0,9503.76793490859,0,0,9503.76793490859,0.1,80,720,1.11111111111111,0.1
10,"10",800,426,8996.55982143063,-60907.4472109257,0,8996.55982143063,0,0,8996.55982143063,0.1,80,720,1.11111111111111,0.1
10,"10",800,483,10200.38612743,-64412.6868756016,0,10200.38612743,0,0,10200.38612743,0.1,80,720,1.11111111111111,0.1
10,"10",800,412,0,-59504.6584990337,0,0,0,0,0,0.1,80,720,1.11111111111111,0.1
10,"10",800,457,9653.65377186724,-57905.581846069,0,9653.65377186724,0,0,9653.65377186724,0.1,80,720,1.11111111111111,0.1
10,"10",800,465,9820.74765035461,-62197.4516493946,0,9820.74765035461,0,0,9820.74765035461,0.1,80,720,1.11111111111111,0.1
10,"10",800,482,10179.1055497615,-60919.0477959661,0,10179.1055497615,0,0,10179.1055497615,0.1,80,720,1.11111111111111,0.1
10,"10",800,475,10031.5373571914,-63380.2836213523,0,10031.5373571914,0,0,10031.5373571914,0.1,80,720,1.11111111111111,0.1
10,"10",800,454,9588.1252434249,-61744.7009284053,0,9588.1252434249,0,1,0,0.1,80,720,10,0.9
10,"10",800,464,9799.0363622847,-62531.228693445,0,9799.0363622847,0,1,0,0.1,80,720,10,0.9
10,"10",800,422,8911.79224934441,-57853.129552213,0,8911.79224934441,0,0,8911.79224934441,0.1,80,720,1.11111111111111,0.1
10,"10",800,433,9144.2328463908,-62312.7615918321,0,9144.2328463908,0,0,9144.2328463908,0.1,80,720,1.11111111111111,0.1
10,"10",800,506,10686.4485842952,-62395.222954583,0,10686.4485842952,0,1,0,0.1,80,720,10,0.9
10,"10",800,426,8996.31377803559,-57613.7133562841,0,8996.31377803559,0,0,8996.31377803559,0.1,80,720,1.11111111111111,0.1
10,"10",800,478,10094.6080693923,-59819.4320695702,0,10094.6080693923,0,0,10094.6080693923,0.1,80,720,1.11111111111111,0.1
10,"10",800,471,9947.08634578023,-62585.8526080945,0,9947.08634578023,0,0,9947.08634578023,0.1,80,720,1.11111111111111,0.1
10,"10",800,441,9313.03609229887,-64242.1442051775,0,9313.03609229887,0,0,9313.03609229887,0.1,80,720,1.11111111111111,0.1
10,"10",800,496,10474.5462649181,-59121.15794355,0,10474.5462649181,0,0,10474.5462649181,0.1,80,720,1.11111111111111,0.1
10,"10",800,465,9819.93731693845,-62119.19097243,0,9819.93731693845,0,0,9819.93731693845,0.1,80,720,1.11111111111111,0.1
10,"10",800,434,9166.80204581032,-60652.2006661054,0,9166.80204581032,0,0,9166.80204581032,0.1,80,720,1.11111111111111,0.1
10,"10",800,453,9567.27667707796,-58969.4123946026,0,9567.27667707796,0,0,9567.27667707796,0.1,80,720,1.11111111111111,0.1
10,"10",800,479,10115.711797426,-59310.3629417061,0,10115.711797426,0,1,0,0.1,80,720,10,0.9
10,"10",800,456,9632.03647960105,-62095.4834311244,0,9632.03647960105,0,0,9632.03647960105,0.1,80,720,1.11111111111111,0.1
10,"10",800,439,9271.48338268348,-60195.91726052,0,9271.48338268348,0,0,9271.48338268348,0.1,80,720,1.11111111111111,0.1
10,"10",800,440,9292.20154805458,-65506.7629584361,0,9292.20154805458,0,0,9292.20154805458,0.1,80,720,1.11111111111111,0.1
10,"10",800,508,10729.8638011042,-61598.9441835695,0,10729.8638011042,0,0,10729.8638011042,0.1,80,720,1.11111111111111,0.1
10,"10",800,476,10052.3760530521,-61928.7461238127,0,10052.3760530521,0,0,10052.3760530521,0.1,80,720,1.11111111111111,0.1
10,"10",800,430,9080.74107169259,-63135.6881492372,0,9080.74107169259,0,0,9080.74107169259,0.1,80,720,1.11111111111111,0.1
10,"10",800,430,9084.19925023626,-61971.8092398033,0,9084.19925023626,0,0,9084.19925023626,0.1,80,720,1.11111111111111,0.1
10,"10",800,433,9144.50733089248,-61197.5173407687,0,9144.50733089248,0,0,9144.50733089248,0.1,80,720,1.11111111111111,0.1
10,"10",800,477,10077.5078399483,-58126.0728691634,0,10077.5078399483,0,0,10077.5078399483,0.1,80,720,1.11111111111111,0.1
10,"10",800,435,9187.46680071356,-60984.5252429657,0,9187.46680071356,0,0,9187.46680071356,0.1,80,720,1.11111111111111,0.1
10,"10",800,480,10136.8522319094,-61473.5236098183,0,10136.8522319094,0,0,10136.8522319094,0.1,80,720,1.11111111111111,0.1
10,"10",800,445,9397.70454157168,-61425.4342705062,0,9397.70454157168,0,0,9397.70454157168,0.1,80,720,1.11111111111111,0.1
10,"10",800,447,9440.43374778732,-61790.7475126915,0,9440.43374778732,0,0,9440.43374778732,0.1,80,720,1.11111111111111,0.1
10,"10",800,463,9778.38446313295,-61099.4624622168,0,9778.38446313295,0,0,9778.38446313295,0.1,80,720,1.11111111111111,0.1
10,"10",800,473,9988.90537717132,-57861.6472771637,0,9988.90537717132,0,0,9988.90537717132,0.1,80,720,1.11111111111111,0.1
10,"10",800,493,10411.9071705869,-60676.3030054651,0,10411.9071705869,0,0,10411.9071705869,0.1,80,720,1.11111111111111,0.1
10,"10",800,457,9651.00974673812,-63554.650738411,0,9651.00974673812,0,0,9651.00974673812,0.1,80,720,1.11111111111111,0.1
10,"10",800,456,9630.61326651199,-61127.7054487026,0,9630.61326651199,0,0,9630.61326651199,0.1,80,720,1.11111111111111,0.1
10,"10",800,456,9629.84206911136,-57186.0467526849,0,9629.84206911136,0,1,0,0.1,80,720,10,0.9
10,"10",800,465,9819.88813148114,-62567.8857500673,0,9819.88813148114,0,0,9819.88813148114,0.1,80,720,1.11111111111111,0.1
10,"10",800,457,9650.97719597196,-58643.803860386,0,9650.97719597196,0,0,9650.97719597196,0.1,80,720,1.11111111111111,0.1
10,"10",800,459,9693.80036877587,-62152.4457691255,0,9693.80036877587,0,0,9693.80036877587,0.1,80,720,1.11111111111111,0.1
10,"10",800,474,10011.7662843865,-62654.8419848826,0,10011.7662843865,0,0,10011.7662843865,0.1,80,720,1.11111111111111,0.1
10,"10",800,420,8873.2797458183,-64830.0273587007,0,8873.2797458183,0,0,8873.2797458183,0.1,80,720,1.11111111111111,0.1
10,"10",800,480,10137.330778629,-63488.5541431602,0,10137.330778629,0,1,0,0.1,80,720,10,0.9
10,"10",800,456,9631.15409363889,-58520.8988561545,0,9631.15409363889,0,0,9631.15409363889,0.1,80,720,1.11111111111111,0.1
10,"10",800,453,9570.66905877867,-61152.930889155,0,9570.66905877867,0,1,0,0.1,80,720,10,0.9
10,"10",800,469,9904.98292324423,-58102.3601162386,0,9904.98292324423,0,0,9904.98292324423,0.1,80,720,1.11111111111111,0.1
10,"10",800,524,11066.1473568865,-58866.805727077,0,11066.1473568865,0,0,11066.1473568865,0.1,80,720,1.11111111111111,0.1
10,"10",800,443,9356.20939784913,-64105.0495384374,0,9356.20939784913,0,0,9356.20939784913,0.1,80,720,1.11111111111111,0.1
10,"10",800,444,9376.82291983186,-57565.3305618274,0,9376.82291983186,0,0,9376.82291983186,0.1,80,720,1.11111111111111,0.1
10,"10",800,423,8933.52820988865,-61392.8362210828,0,8933.52820988865,0,0,8933.52820988865,0.1,80,720,1.11111111111111,0.1
10,"10",800,464,9799.23788561602,-58362.9920241659,0,9799.23788561602,0,0,9799.23788561602,0.1,80,720,1.11111111111111,0.1
10,"10",800,474,10009.9266198621,-59527.3532485686,0,10009.9266198621,0,0,10009.9266198621,0.1,80,720,1.11111111111111,0.1
10,"10",800,444,9376.39266330645,-63490.2472244669,0,9376.39266330645,0,0,9376.39266330645,0.1,80,720,1.11111111111111,0.1
10,"10",800,475,10033.5779236263,-63656.3844703518,0,10033.5779236263,0,1,0,0.1,80,720,10,0.9
10,"10",800,460,9715.80670244238,-60702.5856609788,0,9715.80670244238,0,0,9715.80670244238,0.1,80,720,1.11111111111111,0.1
10,"10",800,428,9038.54555700087,-60939.5959952324,0,9038.54555700087,0,0,9038.54555700087,0.1,80,720,1.11111111111111,0.1
10,"10",800,445,9397.56027975591,-61838.5065495317,0,9397.56027975591,0,0,9397.56027975591,0.1,80,720,1.11111111111111,0.1
10,"10",800,440,9292.70063703485,-61497.0891411955,0,9292.70063703485,0,0,9292.70063703485,0.1,80,720,1.11111111111111,0.1
10,"10",800,440,9292.96572790956,-59833.9541273883,0,9292.96572790956,0,0,9292.96572790956,0.1,80,720,1.11111111111111,0.1
10,"10",800,435,9186.44635640725,-62909.3515838086,0,9186.44635640725,0,1,0,0.1,80,720,10,0.9
10,"10",800,435,9188.12492991822,-62021.276752103,0,9188.12492991822,0,0,9188.12492991822,0.1,80,720,1.11111111111111,0.1
10,"10",800,448,9460.862227152,-57860.1412073106,0,9460.862227152,0,1,0,0.1,80,720,10,0.9
10,"10",800,439,9271.82959705986,-60201.8612054006,0,9271.82959705986,0,0,9271.82959705986,0.1,80,720,1.11111111111111,0.1
10,"10",800,447,9441.23903661558,-60487.8138371353,0,9441.23903661558,0,1,0,0.1,80,720,10,0.9
10,"10",800,457,9650.9230822687,-57247.3323407727,0,9650.9230822687,0,0,9650.9230822687,0.1,80,720,1.11111111111111,0.1
10,"10",800,451,9524.30277924184,-59713.283761761,0,9524.30277924184,0,0,9524.30277924184,0.1,80,720,1.11111111111111,0.1
10,"10",800,468,9883.22411663721,-58404.260635511,0,9883.22411663721,0,0,9883.22411663721,0.1,80,720,1.11111111111111,0.1
10,"10",800,441,9314.47775963648,-58713.4239141258,0,9314.47775963648,0,0,9314.47775963648,0.1,80,720,1.11111111111111,0.1
10,"10",800,451,9524.42996923827,-59353.6435812198,0,9524.42996923827,0,0,9524.42996923827,0.1,80,720,1.11111111111111,0.1
10,"10",800,448,9462.9431619673,-60498.0797981109,0,9462.9431619673,0,0,9462.9431619673,0.1,80,720,1.11111111111111,0.1
10,"10",800,464,9800.99182129016,-62820.3275341558,0,9800.99182129016,0,0,9800.99182129016,0.1,80,720,1.11111111111111,0.1
10,"10",800,490,10347.8345207687,-59864.0373801664,0,10347.8345207687,0,0,10347.8345207687,0.1,80,720,1.11111111111111,0.1
10,"10",800,423,8934.61020961866,-60109.7792080189,0,8934.61020961866,0,0,8934.61020961866,0.1,80,720,1.11111111111111,0.1
10,"10",800,440,9291.97536624722,-62796.8505239789,0,9291.97536624722,0,0,9291.97536624722,0.1,80,720,1.11111111111111,0.1
10,"10",800,467,9864.04669702981,-59334.1704049846,0,9864.04669702981,0,0,9864.04669702981,0.1,80,720,1.11111111111111,0.1
10,"10",800,468,9883.28231895489,-62236.472868935,0,9883.28231895489,0,0,9883.28231895489,0.1,80,720,1.11111111111111,0.1
10,"10",800,481,10159.7140311585,-63090.9660107838,0,10159.7140311585,0,1,0,0.1,80,720,10,0.9
10,"10",800,451,9525.89596785587,-58092.4025829613,0,9525.89596785587,0,0,9525.89596785587,0.1,80,720,1.11111111111111,0.1
10,"10",800,474,10010.3834840233,-56639.4243438919,0,10010.3834840233,0,0,10010.3834840233,0.1,80,720,1.11111111111111,0.1
